ABIDE,Positiv,,Affil,,,,,,,,,,,
MAJOR,Positiv,,,,Strong,,,,,,,,,
MAKE,Positiv,,Affil,,,,,,,,,,,
MANAGEABLE,Positiv,,,,Strong,,,,,,,,,
MANLY,Positiv,,,,Strong,,,,,,,,Virtue,
MARITAL,Positiv,,,,,,,,,,,,,
MARRIAGE,Positiv,,Affil,,,,,,,,,,,
MARRY,Positiv,,Affil,,,,,,,,,,,
MARVEL,Positiv,,,,,,,,,,,,,
MARVELOUS,Positiv,,,,,,,,,,,,Virtue,
MASTERFUL,Positiv,,,,Strong,Power,,,,,,,,
MASTERY,Positiv,,,,Strong,,,,,,,,,
MATCHLESS,Positiv,,,,,,,,,,,,,
MATE,Positiv,,Affil,,,,,,,,,,,
MATTER,Positiv,,,,Strong,,,,,,,,,
MATURE,Positiv,,,,Strong,,,,,,,,,
MATURITY,Positiv,,,,Strong,,,,,,,,,
MAXIMIZE,Positiv,,,,,,,,,,,,,
MEANINGFUL,Positiv,,,,,,,,,,,,Virtue,
MEASURABLE,Positiv,,,,,,,,,,,,,
MEDIATE,Positiv,,,,,,,,,,,,,
MEDITATION,Positiv,,,,,,,,,,Arousal,,,
MEET,Positiv,,Affil,,,,,,,,,,,
MELLOW,Positiv,,,,,,,,,,Arousal,,,
MELODY,Positiv,,,,,,,,,,,,,
MEMORABLE,Positiv,,,,,,,,,,,,,
MEND,Positiv,,,,,,,,,,,,,
MENTOR,Positiv,,,,,Power,,,,,,,,
MERCIFUL,Positiv,,,,,,,,,,,,Virtue,
MERCY,Positiv,,,,,,,,,,,,Virtue,
MERIT,Positiv,,Affil,,Strong,,,,,,,,,
MERITORIOUS,Positiv,,,,,,,,,,,,Virtue,
MERRILY,Positiv,,,,,,,Pleasur,,,,EMOT,,
MERRIMENT,Positiv,,,,,,,Pleasur,,,,EMOT,,
MERRY,Positiv,,,,,,,Pleasur,,,,EMOT,,
MESH,Positiv,,,,,,,,,,,,,
METICULOUS,Positiv,,,,,,,,,,,,,
MIGHTY,Positiv,,,,Strong,Power,,,,,,,Virtue,
MILD,Positiv,,,,,,,,,,,,,
MIND,Positiv,,,,,,,,,,,,Virtue,
MINDFUL,Positiv,,,,,,,,,,,,,
MINISTER,Positiv,,Affil,,,,,,,,,,,
MINT,Positiv,,,,,,,,,,,,Virtue,
MIRACLE,Positiv,,,,,,,,,,,,Virtue,
MIRACULOUS,Positiv,,,,,,,,,,,,Virtue,
MIRTH,Positiv,,,,,,,Pleasur,,,,EMOT,,
MOBILITY,Positiv,,,,,,,,,,,,,
MOBILIZE,Positiv,,,,,,,,,,,,,
MODERATE,Positiv,,,,,,,,,,,,Virtue,
MODERATION,Positiv,,,,,,,,,,,,,
MODERNITY,Positiv,,,,,,,,,,,,,
MODEST,Positiv,,,,,,Weak,,,,,,Virtue,
MODESTY,Positiv,,,,,,,,,,Arousal,,,
MOMENTOUS,Positiv,,,,,,,,,,,,,
MONUMENTAL,Positiv,,,,,,,,,,,,,
MORAL,Positiv,,,,,,,,,,,,Virtue,
MORALE,Positiv,,,,,,,,,,Arousal,,,
MORALISTIC,Positiv,,,,,,,,,,,,,
MORALITY,Positiv,,,,,,,,,,,,,
MOTIVATE,Positiv,,,,,,,,,,Arousal,,,
MOTIVATED,Positiv,,,,,,,,,,,EMOT,,
MOTIVATION,Positiv,,,,,,,,,,,,,
MOTIVE,Positiv,,,,,,,,,,,,,
MULTITUDE,Positiv,,,,,,,,,,,,,
MUTUAL,Positiv,,Affil,,,,,,,,,,,
MYRIAD,Positiv,,,,,,,,,,,,,
NATURAL,Positiv,,,,,,,,,,,,,
NAVIGABLE,Positiv,,,,,,,,,,,,,
NEAT,Positiv,,,,,,,,,,,,Virtue,
NECESSARILY,Positiv,,,,,,,,,,,,,
NEGOTIATE,Positiv,,,,,,,,,,,,,
NICE,Positiv,,,,,,,,,,,,Virtue,
NICHE,Positiv,,,,,,,,,,,,,
NIMBLE,Positiv,,,,Strong,,,,,,,,,
NOBILITY,Positiv,,,,,Power,,,,,,,,
NOBLE,Positiv,,,,Strong,,,,,,,,Virtue,
NOBLEMAN,Positiv,,,,,Power,,,,,,,,
NOISELESS,Positiv,,,,,,,,,,,,,
NOMINATE,Positiv,,Affil,,,,,,,,,,,
NON-VIOLENCE,Positiv,,Affil,,,,,,,,,,Virtue,
NON-VIOLENT,Positiv,,Affil,,,,,,,,,,Virtue,
NORMAL,Positiv,,,,,,,,,,,,Virtue,
NOTABLE,Positiv,,,,Strong,,,,,,,,,
NOTORIETY,Positiv,,Affil,,,,,,,,Arousal,,,
NOURISH,Positiv,,Affil,,,,,,,,,,,
NOURISHMENT,Positiv,,,,,,,,,,,,,
NOVELTY,Positiv,,,,,,,,,,,,,
NURSE,Positiv,,Affil,,,,,,,,,,,
NURTURE,Positiv,,Affil,,,,,,,,,,,
NUTRIENT,Positiv,,,,,,,,,,,,,
OASIS,Positiv,,,,,,,,,,,,,
OBEDIENCE,Positiv,,Affil,,,,,,,,,,,
OBEDIENT,Positiv,,Affil,,,,,,,,,,,
OBEY,Positiv,,,,,Power,Weak,,,,,,,
OBJECTIVE,Positiv,,,,,,,,,,,,Virtue,
OBLIGE,Positiv,,,,,,Weak,,,,,,,
OBTAIN,Positiv,,,,Strong,,,,,,,,,
OBTAINABLE,Positiv,,,,,,,,,,,,,
OFFER,Positiv,,Affil,,Strong,,,,,,,,,
OFFSET,Positiv,,,,,,,,,,,,,
ONSET,Positiv,,,,,,,,,,,,,
ONWARD,Positiv,,,,,,,,,,,,,
OPEN,Positiv,,,,,,,,,,,,Virtue,
OPPORTUNE,Positiv,,,,,,,,,,,,Virtue,
OPPORTUNITY,Positiv,,,,,,,,,,,,Virtue,
OPTIMAL,Positiv,,,,,,,,,,,,Virtue,
OPTIMISM,Positiv,,,,,,,,,Feel,Arousal,,,
OPTIMISTIC,Positiv,,,,,,,Pleasur,,,,,,
OPTIONAL,Positiv,,,,,,,,,Feel,,,,
ORDER,Positiv,,,,Strong,,,,,,,,,
ORGANIZE,Positiv,,,,Strong,Power,,,,,,,,
ORIGINALITY,Positiv,,,,,,,,,,,,,
OUTGOING,Positiv,,,,,,,,,,,,,
OUTLIVE,Positiv,,,,Strong,,,,,,,,,
OUTRIGHT,Positiv,,,,,,,,,,,,,
OUTRUN,Positiv,,,,Strong,,,,,,,,,
OUTSET,Positiv,,,,,,,,,,,,,
OUTSTANDING,Positiv,,,,Strong,,,,,,,,Virtue,
OUTWIT,Positiv,,,,,,,,,,,,,
OVERCOME,Positiv,,,,Strong,Power,,,,,,,,
OVERJOYED,Positiv,,,,,,,Pleasur,,,,EMOT,,
PAINSTAKING,Positiv,,,,Strong,,,,,,,,,
PALATABLE,Positiv,,,,,,,,,,,,Virtue,
PALATIAL,Positiv,,,,,,,,,,,,Virtue,
PAMPER,Positiv,,Affil,,,,,,,,Arousal,,,
PARADISE,Positiv,,,,,,,,,,,,,
PARAMOUNT,Positiv,,,,,Power,,,,,,,Virtue,
PARDON,Positiv,,,,Strong,Power,,,,,,,,
PARTICULAR,Positiv,,,,,,,,,,,,,
PARTNER,Positiv,,Affil,,Strong,,,,,,,,,
PARTNERSHIP,Positiv,,Affil,,Strong,,,,,,,,,
PASS,Positiv,,,,Strong,,,,,,,,,
PASSIONATE,Positiv,,Affil,,Strong,,,,,,Arousal,EMOT,,
PATIENCE,Positiv,,,,Strong,,,,,,,,Virtue,
PATIENT,Positiv,,,,Strong,,,,,,,,Virtue,
PATRIOT,Positiv,,Affil,,,,,,,,,,,
PATRIOTIC,Positiv,,Affil,,,,,,,,,,,
PATRON,Positiv,,,,Strong,Power,,,,,,,,
PATRONAGE,Positiv,,,,Strong,Power,,,,,,,,
PAY,Positiv,,Affil,,,,,,,,,,,
PEACE,Positiv,,Affil,,,,,,,,,,,
PEACEABLE,Positiv,,,,,,,,,,Arousal,,Virtue,
PEACEFUL,Positiv,,Affil,,,,,,,,,,Virtue,
PEERLESS,Positiv,,,,,,,,,,,,,
PERFECT,Positiv,,,,Strong,,,,,,,,,
PERFECTION,Positiv,,,,,,,,,,,,Virtue,
PERFECTIONISM,Positiv,,,,,,,,,,,,,
PERFECTIONIST,Positiv,,,,,,,,,,,,,
PERFUME,Positiv,,,,,,,,,,,,,
PERMISSION,Positiv,,,,Strong,Power,,,,,,,,
PERMIT,Positiv,,,,Strong,Power,,,,,,,,
PERSEVERANCE,Positiv,,,,Strong,,,,,,,,Virtue,
PERSEVERE,Positiv,,,,Strong,,,,,,,,,
PERSUASIVE,Positiv,,Affil,,,,,,,,,,,
PERTINENT,Positiv,,,,,,,,,,,,Virtue,
PICTURESQUE,Positiv,,,,,,,,,,,,,
PIETY,Positiv,,,,,,,,,,,,,
PINNACLE,Positiv,,,,,,,,,,,,Virtue,
PIOUS,Positiv,,,,,,,,,,,,Virtue,
PLAIN,Positiv,,,,,,,,,,,,,
PLAUSIBILITY,Positiv,,,,,,,,,,,,,
PLAYFUL,Positiv,,,,,,,,,,,,,
PLAYMATE,Positiv,,,,,,,,,,,,,
PLAYTHING,Positiv,,,,,,,,,,,,,
PLEASANT,Positiv,,,,,,,Pleasur,,,,,,
PLEASANTRY,Positiv,,,,,,,,,,,,,
PLEASE,Positiv,,,,,,,,,,,,Virtue,
PLEASED,Positiv,,Affil,,,,,Pleasur,,,,,,
PLEASURABLE,Positiv,,,,,,,Pleasur,,,,EMOT,,
PLEASURE,Positiv,,,,,,,Pleasur,,,,EMOT,,
PLEDGE,Positiv,,Affil,,,,,,,,,,,
PLENTIFUL,Positiv,,,,Strong,,,,,,,,,
PLENTY,Positiv,,,,Strong,,,,,,,,,
POETIC,Positiv,,,,,,,Pleasur,,,,,,
POIGNANT,Positiv,,,,Strong,,,,,,,,,
POISE,Positiv,,,,Strong,,,,,,,,,
POLISH,Positiv,,,,,,,,,,,,,
POLITE,Positiv,,Affil,,,,Weak,,,,,,Virtue,
POLITENESS,Positiv,,,,,,,,,,,,Virtue,
POMP,Positiv,,,,,,,,,,,,,
POPULAR,Positiv,,,,Strong,,,,,,,,Virtue,
POPULARITY,Positiv,,Affil,,,,,,,,,,Virtue,
POPULOUS,Positiv,,,,,,,,,,,,,
PORTABLE,Positiv,,,,,,,,,,,,,
POSITIVE,Positiv,,,,,,,,,,,,Virtue,
POSITIVENESS,Positiv,,,,,,,,,Feel,Arousal,,,
POSITIVITY,Positiv,,,,,,,,,Feel,Arousal,,,
POSTERITY,Positiv,,,,,,,,,,,,,
POTENCY,Positiv,,,,Strong,Power,,,,,,,,
POTENT,Positiv,,,,Strong,,,,,,,,,
PRACTICABLE,Positiv,,,,,,,,,,,,Virtue,
PRACTICAL,Positiv,,,,,,,,,,,,Virtue,
PRAISE,Positiv,,Affil,,,,,,,,,,,
PRANCE,Positiv,,,,,,,,,,,,,
PRECAUTION,Positiv,,,,Strong,,,,,,,,,
PRECEDENT,Positiv,,,,,,,,,,,,,
PRECEPT,Positiv,,,,,,,,,,,,,
PRECIOUS,Positiv,,,,Strong,,,,,,,,Virtue,
PRECISE,Positiv,,,,,,,,,,,,Virtue,
PRECISION,Positiv,,,,,,,,,,,,Virtue,
PREEMINENT,Positiv,,,,Strong,Power,,,,,,,,
PREFERENCE,Positiv,,,,,,,,,Feel,Arousal,,,
PREMIER,Positiv,,,,,,,,,,,,,
PREMISE,Positiv,,Affil,,,,,,,,,,,
PREMIUM,Positiv,,,,,,,,,,,,Virtue,
PREPARATORY,Positiv,,Affil,,,,,,,,,,,
PRESTIGE,Positiv,,,,Strong,Power,,,,,,,Virtue,
PRETTILY,Positiv,,,,,,,,,,,,Virtue,
PRETTY,Positiv,,,,,,,,,,,,Virtue,
PRICELESS,Positiv,,,,,,,,,,,,Virtue,
PRIDE,Positiv,,,,Strong,,,Pleasur,,,,EMOT,,
PRIMARILY,Positiv,,,,,,,,,,,,,
PRIME,Positiv,,,,,,,,,,,,Virtue,
PRINCIPAL,Positiv,,,,Strong,,,,,,,,,
PRINCIPLE,Positiv,,,,,,,,,,,,,
PRIVACY,Positiv,,,,,,,,,,,,,
PRIVILEGED,Positiv,,,,Strong,,,,,,,,,
PRIVY,Positiv,,,,,,,,,,,,,
PRIZE,Positiv,,,,Strong,,,,,,,,,
PRO,Positiv,,,,,,,,,,,,,
PROACTIVE,Positiv,,,,Strong,,,,,,,,,
PRODIGIOUS,Positiv,,,,,,,,,,,,,
PRODIGY,Positiv,,,,,,,,,,,,,
PRODUCTIVE,Positiv,,,,Strong,,,,,,,,Virtue,
PRODUCTIVITY,Positiv,,,,,,,,,,,,Virtue,
PROFESS,Positiv,,,,,,,,,,,,,
PROFFER,Positiv,,,,,,,,,,,,,
PROFICIENT,Positiv,,,,Strong,,,,,,,,,
PROFIT,Positiv,,,,Strong,,,,,,,,,
PROFITABLE,Positiv,,,,Strong,,,,,,,,Virtue,
PROFOUND,Positiv,,,,Strong,,,,,,,,Virtue,
PROGRESS,Positiv,,,,Strong,,,,,,,,,
PROGRESSIVE,Positiv,,,,,,,,,,,,Virtue,
PROLIFIC,Positiv,,,,,,,,,,,,,
PROMINENCE,Positiv,,,,Strong,,,,,,,,,
PROMINENT,Positiv,,,,Strong,Power,,,,,,,Virtue,
PROMISE,Positiv,,,,,,,,,,,,Virtue,
PROMPT,Positiv,,,,Strong,Power,,,,,,,,
PROMPTLY,Positiv,,,,,,,,,,,,Virtue,
PROPER,Positiv,,,,,,,,,,,,Virtue,
PROPITIOUS,Positiv,,,,,,,,,,,,Virtue,
PROPRIETARY,Positiv,,,,,,,,,,,,,
PROPRIETY,Positiv,,,,,,,,,,,,,
PROSECUTE,Positiv,,,,,,,,,,,,,
PROSPER,Positiv,,,,,,,,,,,,,
PROSPERITY,Positiv,,,,,,,,,,,,Virtue,
PROSPEROUS,Positiv,,,,,,,,,,,,,
PROTECT,Positiv,,Affil,,Strong,Power,,,,,,,,
PROTECTION,Positiv,,,,Strong,Power,,,,,,,Virtue,
PROTECTIVE,Positiv,,Affil,,Strong,,,,,,,,,
PROTECTOR,Positiv,,Affil,,Strong,,,,,,,,,
PROUD,Positiv,,Affil,,Strong,,,Pleasur,,,,EMOT,,
PROVIDE,Positiv,,Affil,,Strong,Power,,,,,,,,
PROVIDENCE,Positiv,,,,Strong,Power,,,,,,,Virtue,
PROWESS,Positiv,,,,Strong,,,,,,,,,
PRUDENCE,Positiv,,,,,,,,,,,,Virtue,
PRUDENT,Positiv,,,,,,,,,,,,Virtue,
PUNCTUAL,Positiv,,,,,,,,,,,,Virtue,
PURE,Positiv,,,,,,,,,,,,Virtue,
PURIFICATION,Positiv,,,,,,,,,,,,Virtue,
PURIFY,Positiv,,,,,,,,,,,,Virtue,
PURITY,Positiv,,,,,,,,,,,,Virtue,
PURPOSEFUL,Positiv,,,,Strong,,,,,,,,,
PURR,Positiv,,,,,,,Pleasur,,,,,,
QUAINT,Positiv,,,,,,Weak,,,,,,Virtue,
QUALIFY,Positiv,,,,Strong,,,,,,,,,
QUALITY,Positiv,,,,,,,,,,,,Virtue,
QUENCH,Positiv,,,,,,,,,,,,,
QUICKEN,Positiv,,,,,,,,,,,,,
RADIANCE,Positiv,,,,Strong,,,,,,,,,
RADIANT,Positiv,,,,,,,,,,,,,
RADIATE,Positiv,,,,,,,,,,,,,
RALLY,Positiv,,,,,,,,,,,,,
RAPPORT,Positiv,,,,,,,,,,,,,
RAPT,Positiv,,,,,,,,,,,,,
RAPTURE,Positiv,,,,,,,,,,,,,
RATIONAL,Positiv,,,,,,,,,,,,Virtue,
RAVE,Positiv,,Affil,,Strong,,,,,,,,,
READILY,Positiv,,,,,,,,,,,,,
REAL,Positiv,,,,,,,,,,,,Virtue,
REALISTIC,Positiv,,,,,,,,,,,,,
REALISTICALLY,Positiv,,,,,,,,,,,,,
REAP,Positiv,,,,,,,,,,,,,
REASONABLE,Positiv,,,,,,,,,,,,Virtue,
REASSURANCE,Positiv,,Affil,,Strong,,,,,,,,,
REASSURE,Positiv,,Affil,,Strong,Power,,,,,,,,
RECEPTIVE,Positiv,,Affil,,,,,,,,,,,
RECLAIM,Positiv,,,,,Power,,,,,,,,
RECLINE,Positiv,,,,,,,Pleasur,,,,,,
RECOMPENSE,Positiv,,,,,,,,,,,,,
RECONCILE,Positiv,,Affil,,,,,,,,,,,
RECONCILIATION,Positiv,,,,,,,,,,,,,
RECREATION,Positiv,,,,,,,Pleasur,,,,,,
REDEEM,Positiv,,,,Strong,,,,,,,,,
REDEMPTION,Positiv,,,,,,,,,,,,,
REESTABLISH,Positiv,,,,Strong,,,,,,,,,
REFINE,Positiv,,,,,,,,,,,,Virtue,
REFINEMENT,Positiv,,,,,,,,,,,,Virtue,
REFUGE,Positiv,,,,,,,Pleasur,,,,,,
REGAL,Positiv,,,,,Power,,,,,,,Virtue,
REGARD,Positiv,,Affil,,,,,,,,Arousal,,,
REHABILITATION,Positiv,,,,,,,,,,,,,
REINFORCEMENT,Positiv,,Affil,,,,,,,,,,,
REINSTATE,Positiv,,,,,Power,,,,,,,,
REJOICE,Positiv,,,,,,,Pleasur,,,,,,
RELAXATION,Positiv,,,,,,,Pleasur,,,,EMOT,,
RELEVANCE,Positiv,,,,,,,,,,,,,
RELEVANCY,Positiv,,,,,,,,,,,,,
RELEVANT,Positiv,,,,,,,,,,,,,
RELIABILITY,Positiv,,,,Strong,,,,,,,,Virtue,
RELIABLE,Positiv,,,,Strong,,,,,,,,Virtue,
RELIEF,Positiv,,,,,,,Pleasur,,,,,,
RELIEVE,Positiv,,,,,,,Pleasur,,,,EMOT,,
RELIGIOUS,Positiv,,,,,,,,,,,EMOT,,
RELISH,Positiv,,,,,,,Pleasur,,,,EMOT,,
REMARKABLE,Positiv,,,,Strong,,,,,,,,Virtue,
REMARKABLY,Positiv,,,,Strong,,,,,,,,Virtue,
REMEDY,Positiv,,,,,,,,,,,,,
REMODEL,Positiv,,,,,,,,,,,,,
RENAISSANCE,Positiv,,,,,,,,,,,,,
RENEWAL,Positiv,,,,,,,,,,,,,
RENOVATE,Positiv,,,,,,,,,,,,,
RENOVATION,Positiv,,,,,,,,,,,,,
RENOWN,Positiv,,Affil,,,,,,,,,,Virtue,
REPAIR,Positiv,,,,Strong,,,,,,,,,
REPARATION,Positiv,,,,,,,,,,,,,
REPENT,Positiv,,,,,,,,,,,,,
REPENTANCE,Positiv,,,,,,,,,,,,,
REPOSE,Positiv,,,,,,,Pleasur,,,,,,
REPUTABLE,Positiv,,,,,,,,,,,,Virtue,
RESCUE,Positiv,,Affil,,,,,,,,,,,
RESOLUTE,Positiv,,,,Strong,,,,,Feel,,,,
RESOLVE,Positiv,,,,Strong,,,,,,,,,
RESOLVED,Positiv,,,,Strong,,,,,Feel,,,,
RESOUND,Positiv,,,,Strong,,,,,,,,,
RESOURCEFUL,Positiv,,,,Strong,,,,,,,,Virtue,
RESOURCEFULNESS,Positiv,,,,Strong,,,,,,,,Virtue,
RESPECT,Positiv,,Affil,,,,,,,,,,,
RESPECTABLE,Positiv,,,,,,,,,,,,Virtue,
RESPECTFUL,Positiv,,,,,,,,,,,,Virtue,
RESPITE,Positiv,,,,,,,Pleasur,,,,,,
RESPLENDENT,Positiv,,,,,Power,,,,,,,Virtue,
RESPONSIBILITY,Positiv,,,,,Power,,,,,,,Virtue,
RESPONSIBLE,Positiv,,,,,Power,,,,,,,Virtue,
RESPONSIVE,Positiv,,Affil,,,,,,,,Arousal,,,
RESTFUL,Positiv,,,,,,,Pleasur,,,,,,
RESTORATION,Positiv,,Affil,,,,,,,,,,,
RESTORE,Positiv,,,,Strong,,,,,,,,,
RESURRECT,Positiv,,Affil,,,,,,,,,,,
RETURN,Positiv,,,,,,,,,,,,,
REUNION,Positiv,,,,,,,,,,,,,
REUNITE,Positiv,,,,,,,,,,,,,
REVEL,Positiv,,,,,,,Pleasur,,,,,,
REVELATION,Positiv,,,,,,,,,,,,,
REVERE,Positiv,,Affil,,,,,,,,,,,
REVERENCE,Positiv,,Affil,,,,,,,,,,,
REVERENT,Positiv,,Affil,,,,,,,,,,,
REVERENTLY,Positiv,,Affil,,,,,,,,,,,
REVITALIZE,Positiv,,Affil,,,,,,,,,,,
REVIVAL,Positiv,,,,,,,,,,,,,
REVIVE,Positiv,,,,Strong,,,,,,,,,
REWARD,Positiv,,,,Strong,,,,,,,,Virtue,
RICH,Positiv,,,,Strong,Power,,,,,,,,
RICHES,Positiv,,,,,Power,,,,,,,,
RICHNESS,Positiv,,,,,Power,,,,,,,,
RIGHT,Positiv,,,,Strong,Power,,,,,,,,
RIGHTEOUS,Positiv,,,,,Power,,,,,,,,
RIGHTEOUSNESS,Positiv,,,,,Power,,,,,,,,
RIGHTFUL,Positiv,,,,,,,,,,,,,
RIPE,Positiv,,,,,,,,,,,,,
RIPEN,Positiv,,,,,,,,,,,,,
ROBUST,Positiv,,,,Strong,,,,,,,,,
ROMANCE,Positiv,,,,,,,Pleasur,,,,EMOT,,
ROMANTIC,Positiv,,Affil,,,,,Pleasur,,,,EMOT,,
ROMANTICIZE,Positiv,,,,,,,Pleasur,,,,,,
ROSY,Positiv,,,,,,,Pleasur,,,,,Virtue,
ROUND,Positiv,,,,,,,,,,,,Virtue,
ROUSE,Positiv,,,,,,,,,,,,,
SACRED,Positiv,,,,,,,,,,,,Virtue,
SAFE,Positiv,,,,,,,,,,,,Virtue,
SAFEGUARD,Positiv,,,,,Power,,,,,,,,
SAFETY,Positiv,,,,,,,,,,,,Virtue,
SAGACITY,Positiv,,,,Strong,,,,,,,,,
SAGE,Positiv,,,,Strong,,,,,,,,,
SAINT,Positiv,,,,,,,,,,,,,
SALUTARY,Positiv,,,,,,,,,,,,Virtue,
SALUTATION,Positiv,,,,,,,,,,,,,
SALUTE,Positiv,,,,,,,,,,,,,
SALVATION,Positiv,,,,,,,,,,,,Virtue,
SANCTIFY,Positiv,,Affil,,,,,,,,,,,
SANCTUARY,Positiv,,,,,,,,,,,,,
SANE,Positiv,,,,,,,,,,,,Virtue,
SANGUINE,Positiv,,,,,,,Pleasur,,,,EMOT,,
SANITARY,Positiv,,,,,,,,,,,,Virtue,
SANITY,Positiv,,,,,,,,,,,,,
SATISFACTION,Positiv,,,,,,,Pleasur,,,,EMOT,,
SATISFACTORILY,Positiv,,,,,,,,,,,,Virtue,
SATISFACTORY,Positiv,,,,,,,,,,,,Virtue,
SATISFY,Positiv,,,,Strong,,,,,,,,Virtue,
SAVE,Positiv,,,,Strong,,,,,,,,,
SAVINGS,Positiv,,,,,,,,,,,,,
SAVOR,Positiv,,,,,,,Pleasur,,,,,,
SAVVY,Positiv,,,,Strong,,,,,,,,,
SCAMPER,Positiv,,,,,,,,,,,,,
SCRUPLES,Positiv,,,,,,,,,,,,,
SCRUPULOUS,Positiv,,,,,,,,,,,,Virtue,
SECURE,Positiv,,,,Strong,,,,,,,,,
SECURITY,Positiv,,,,,,,,,,,,,
SELECTIVE,Positiv,,,,,,,,,,,,Virtue,
SELF-CONTAINED,Positiv,,,,Strong,Power,,,,,,,Virtue,
SELF-RESPECT,Positiv,,,,,,,,,,,,Virtue,
SEMBLANCE,Positiv,,,,,,,,,,,,,
SENSATIONAL,Positiv,,,,Strong,,,,,,,,Virtue,
SENSE,Positiv,,,,,,,,,,,,,
SENSIBLE,Positiv,,,,,,,,,,,,Virtue,
SENSITIVE,Positiv,,,,,,,,,,Arousal,EMOT,,
SENSITIVITY,Positiv,,,,,,,,,,Arousal,EMOT,,
SERENE,Positiv,,,,Strong,,,,,,Arousal,EMOT,,
SERIOUS,Positiv,,,,,,,,,,Arousal,,,
SERIOUSNESS,Positiv,,,,,,,,,,Arousal,,,
SETTLE,Positiv,,,,Strong,,,,,,,,,
SHARE,Positiv,,Affil,,,,,,,,,,Virtue,
SHARE,Positiv,,Affil,,,,,,,,,,Virtue,
SHELTER,Positiv,,Affil,,Strong,Power,,,,,,,,
SHIELD,Positiv,,Affil,,,Power,,,,,,,,
SHINY,Positiv,,,,,,,,,,,,,
SHREWD,Positiv,,,,Strong,,,,,,,,Virtue,
SHREWDNESS,Positiv,,,,Strong,,,,,,,,Virtue,
SIGNIFICANCE,Positiv,,,,Strong,,,,,,,,Virtue,
SIGNIFICANT,Positiv,,,,Strong,,,,,,,,Virtue,
SIGNIFY,Positiv,,,,,,,,,,,,,
SIMPLICITY,Positiv,,,,,,,,,,,,Virtue,
SIMPLIFY,Positiv,,,,,,,,,,,,,
SINCERE,Positiv,,Affil,,,,,,,,,,Virtue,
SINCERITY,Positiv,,Affil,,,,,,,,,,Virtue,
SKILL,Positiv,,,,,,,,,,,,Virtue,
SKILLFUL,Positiv,,,,,,,,,,,,Virtue,
SLEEK,Positiv,,,,,,,,,,,,,
SMART,Positiv,,,,Strong,,,,,,,,Virtue,
SMILE,Positiv,,Affil,,,,,,,,,,,
SMITTEN,Positiv,,,,,,,Pleasur,,,,EMOT,,
SOBER,Positiv,,,,Strong,,,,,,,,,
SOCIABLE,Positiv,,Affil,,,,,,,,,,Virtue,
SOFTNESS,Positiv,,,,,,,,,,,,,
SOLACE,Positiv,,,,,,,,,,,,Virtue,
SOLUTION,Positiv,,,,,,,,,,,,,
SOOTHE,Positiv,,Affil,,,,,,,,,,,
SOPHISTICATED,Positiv,,,,,,,,,,,,Virtue,
SOUGHT,Positiv,,,,,,,,,,,,,
SOUND,Positiv,,,,Strong,,,,,,,,Virtue,
SOUNDNESS,Positiv,,,,Strong,,,,,,,,Virtue,
SPARE,Positiv,,Affil,,Strong,Power,,,,,,,,
SPARKLE,Positiv,,,,,,,,,,,,,
SPECIAL,Positiv,,,,,,,,,,,,Virtue,
SPECTACULAR,Positiv,,,,Strong,,,,,,,,Virtue,
SPEEDILY,Positiv,,,,,,,,,,,,,
SPLENDID,Positiv,,,,,,,,,,,,Virtue,
SPLENDOR,Positiv,,,,,,,,,,,,Virtue,
SPOTLESS,Positiv,,,,,,,,,,,,Virtue,
SPRIGHTLY,Positiv,,,,Strong,,,,,,,,,
SQUARELY,Positiv,,,,Strong,,,,,,,,,
STABILITY,Positiv,,,,Strong,,,,,,,,Virtue,
STABILIZE,Positiv,,,,Strong,Power,,,,,,,,
STABLE,Positiv,,,,Strong,,,,,,,,,
STAND,Positiv,,,,Strong,,,,,,,,,
STANDARDIZE,Positiv,,,,,,,,,,,,,
STAPLE,Positiv,,,,,,,,,,,,,
STATELY,Positiv,,,,,Power,,,,,,,Virtue,
STATUESQUE,Positiv,,,,Strong,Power,,,,,,,,
STAUNCH,Positiv,,,,Strong,,,,,,,,,
STAUNCHNESS,Positiv,,,,Strong,,,,,,,,,
STEADFAST,Positiv,,,,Strong,,,,,,,,,
STEADFASTNESS,Positiv,,,,Strong,,,,,,,,,
STEADINESS,Positiv,,,,Strong,,,,,,,,,
STEADY,Positiv,,,,Strong,,,,,,,,,
STIMULATE,Positiv,,,,,Power,,,,,,,,
STIMULATION,Positiv,,,,,,,,,,,,,
STOOD,Positiv,,,,Strong,,,,,,,,,
STRAIGHT,Positiv,,,,,,,,,,,,Virtue,
STRAIGHTFORWARD,Positiv,,,,Strong,,,,,,,,,
STRUT,Positiv,,,,,Power,,,,,,,,
STUD,Positiv,,,,,Power,,,,,,,,
STUDIOUS,Positiv,,,,,,,,,,,,,
STUPENDOUS,Positiv,,,,,,,,,,,,Virtue,
STURDY,Positiv,,,,Strong,Power,,,,,,,,
STYLISH,Positiv,,,,,,,,,,,,Virtue,
SUAVE,Positiv,,,,Strong,,,,,,,,Virtue,
SUBLIME,Positiv,,,,,,,Pleasur,,,,,,
SUBSCRIBE,Positiv,,Affil,,,,,,,,,,,
SUBSCRIPTION,Positiv,,Affil,,,,,,,,,,,
SUBSIDIZE,Positiv,,Affil,,,,,,,,,,,
SUBSIDY,Positiv,,Affil,,,,,,,,,,,
